ccard,ccn,key,pin,quota,validthru
Citibank,3608-2067-5696-1673,2095,764,1400,Feb/2023
Citibank,3608-2507-5407-1163,4013,160,1700,Dec/2021
Citibank,3608-2067-5459-1190,7893,174,1100,Jul/2024
Citibank,3608-2181-5724-1551,3308,797,1000,Nov/2023
Citibank,3608-2181-4288-1245,4204,867,1100,Jun/2018
Citibank,3608-2800-4354-1761,6949,255,1700,Dec/2022
Citibank,3608-2588-5983-1182,3564,134,1700,Jan/2020
Citibank,3608-1333-5750-1278,3921,896,1800,Nov/2025
Citibank,3608-2181-4711-1744,7218,92,1500,Mar/2020
Citibank,3608-2751-5756-1838,6563,646,1500,Oct/2023
Citibank,3608-2181-5745-1361,7625,972,1600,Feb/2020
Citibank,3608-2751-4523-1300,2064,16,1000,Dec/2019
Citibank,3608-1192-5691-1936,4333,143,1100,Jun/2021
Citibank,3608-1721-4329-1682,2152,537,2000,Apr/2024
Citibank,3608-1333-5745-1892,1998,896,1300,Oct/2021
Citibank,3608-1333-5756-1220,2630,830,1100,Nov/2020
Citibank,3608-2181-5766-1399,6731,840,1500,Mar/2019
Citibank,3608-1333-4394-1306,7456,728,1900,Oct/2024
Citibank,3608-1682-5458-1351,1996,19,1700,Oct/2021
Citibank,3608-2588-4394-1668,2113,294,1100,Feb/2024
Citibank,3608-1192-4657-1596,4235,568,2000,Aug/2023
Citibank,3608-2507-5634-1037,7793,904,1200,Aug/2019
Citibank,3608-1333-5884-1837,5978,114,1400,Feb/2025
Citibank,3608-2596-5489-1583,7779,528,1200,Jul/2021
Citibank,3608-2596-5756-1301,7959,937,1000,Nov/2025
Citibank,3608-1192-4236-1960,2970,535,1300,Jul/2020
Citibank,3608-2181-5489-1188,6821,462,1200,Sep/2022
Citibank,3608-1395-4288-1301,6982,211,1400,Feb/2019
Citibank,3608-1782-5015-1265,6374,994,1300,Sep/2018
Citibank,3608-2181-5884-1301,7261,918,1400,May/2020
Citibank,3608-2067-5132-1301,4273,649,1500,Apr/2024
Citibank,3608-2596-5551-1185,6677,841,1200,May/2018
Citibank,3608-1782-5983-1140,6664,798,1100,May/2023
Citibank,3608-2181-4264-1613,5224,208,1800,Dec/2020
Citibank,3608-1721-5638-1032,3590,797,1200,Oct/2021
Citibank,3608-2181-5333-1631,2159,163,1600,Jul/2021
Citibank,3608-2181-5015-1821,7652,67,2000,Mar/2022
Citibank,3608-1192-5884-1014,3341,583,1000,Feb/2022
Citibank,3608-2968-5691-1804,3183,86,1700,Nov/2022
Citibank,3608-2800-5791-1407,7714,182,1100,Aug/2018
Citibank,3608-2507-5983-1300,2638,108,2000,Nov/2020
Citibank,3608-2181-5766-1631,2258,423,1400,Oct/2019
Citibank,3608-2968-4288-1140,2917,364,1600,Sep/2025
Citibank,3608-2968-5030-1936,3352,920,1000,Jul/2019
Citibank,3608-2596-5333-1497,6200,504,1200,Oct/2020
Citibank,3608-1333-4288-1623,7249,501,1300,Nov/2022
Citibank,3608-2507-4160-1255,4899,927,1600,Mar/2019
Citibank,3608-1192-5030-1828,7977,370,1800,Nov/2023
Citibank,3608-1782-4342-1828,2319,996,1600,Sep/2018
Citibank,3608-2596-5724-1278,7150,504,1700,Jul/2022
Citibank,3608-2800-4951-1037,7896,454,1900,Feb/2018
Citibank,3608-2507-4236-1038,6794,63,1400,Nov/2023
Citibank,3608-1682-5634-1968,6793,196,1300,Feb/2023
Citibank,3608-2181-4523-1960,4045,177,1200,Aug/2020
Citibank,3608-1782-5988-1157,5496,102,1900,Oct/2018
Citibank,3608-2800-4038-1821,6651,934,1700,Nov/2021
Citibank,3608-2596-5333-1377,7245,145,1200,Aug/2021
Citibank,3608-1395-4657-1163,3674,842,1600,Oct/2024
Citibank,3608-2596-5407-1931,6632,662,1100,Feb/2020
Citibank,3608-2067-4038-1056,2308,782,1000,Aug/2018
Citibank,3608-2588-5983-1646,6341,97,1100,Aug/2025
Citibank,3608-1395-5983-1537,7234,977,1100,Jul/2022
Citibank,3608-2067-5152-1856,6645,321,1500,Oct/2023
Citibank,3608-2588-4668-1935,7000,100,2000,Aug/2020
Citibank,3608-2588-4383-1837,3504,397,1400,Dec/2018
Citibank,3608-2067-5407-1660,5482,148,1200,Dec/2023
Citibank,3608-2067-5015-1935,2331,118,1300,Apr/2020
Citibank,3608-2751-4329-1129,5041,808,2000,Apr/2021
Citibank,3608-1333-5632-1428,5769,437,1300,Mar/2023
Citibank,3608-1682-5030-1140,3614,719,1300,Mar/2022
Citibank,3608-2751-4994-1001,5526,983,1700,Oct/2024
Citibank,3608-1333-4994-1589,2832,645,1600,Jul/2020
Citibank,3608-1782-4264-1054,6625,479,2000,Oct/2021
Citibank,3608-2067-5333-1660,7703,541,1400,Oct/2023
Citibank,3608-2968-5152-1968,5508,790,1000,Feb/2025
Citibank,3608-2800-4668-1001,5524,382,1900,Dec/2018
Citibank,3608-2751-4344-1518,2947,774,1200,Dec/2022
Citibank,3608-2067-4329-1603,2011,953,1100,Nov/2024
Citibank,3608-2181-5634-1623,4962,535,1400,Aug/2023
Citibank,3608-1395-5551-1440,3712,515,1500,Mar/2025
Citibank,3608-1682-5745-1053,5357,574,1600,Dec/2023
Citibank,3608-2968-5791-1583,5745,589,2000,Nov/2018
Citibank,3608-2181-4038-1936,6120,994,1900,Sep/2019
Citibank,3608-1721-5745-1244,5639,368,1700,Jan/2020
Citibank,3608-2596-4994-1121,3145,97,1100,Apr/2023
Citibank,3608-2067-5634-1265,7574,361,1700,Feb/2021
Citibank,3608-1721-4160-1128,2338,880,1700,Jun/2018
Citibank,3608-2181-5030-1188,5366,680,1500,Apr/2021
Citibank,3608-2800-5394-1597,6771,709,1800,Jun/2019
Citibank,3608-2507-5884-1915,5854,111,1300,Mar/2024
Citibank,3608-2067-5983-1024,7167,308,1600,Nov/2018
Citibank,3608-2968-4523-1761,5125,600,2000,Nov/2024
Citibank,3608-1333-5551-1518,4083,792,1600,May/2018
Citibank,3608-1192-4158-1572,5252,228,1400,Dec/2022
Citibank,3608-2507-5551-1220,2498,563,1600,Jun/2023
Citibank,3608-2181-4318-1157,4565,293,1400,Jun/2024
Citibank,3608-1782-4668-1705,5695,19,1400,Jun/2022
Citibank,3608-2507-4657-1558,5787,938,1400,Jul/2018
Citibank,3608-1782-4005-1428,7871,963,2000,Oct/2025
Citibank,3608-1721-4236-1900,7557,843,1400,Dec/2019
Citibank,3608-2588-5884-1686,4845,249,1100,Jun/2019
Citibank,3608-2800-4523-1761,5251,822,1300,Sep/2024
Citibank,3608-1395-5766-1194,4915,375,1100,Sep/2024
Citibank,3608-2800-4458-1617,4031,892,1800,Sep/2025
Citibank,3608-1782-5988-1497,3729,645,1700,Jan/2021
Citibank,3608-2181-5459-1351,7379,949,1000,May/2019
Citibank,3608-2596-4394-1300,7506,79,2000,Sep/2025
Citibank,3608-2588-4344-1052,3075,826,1500,Sep/2021
Citibank,3608-2596-5459-1301,6076,984,1500,Jan/2024
Citibank,3608-2596-5766-1068,2402,556,1000,Jun/2020
Citibank,3608-1192-5038-1064,2392,667,1700,Mar/2018
Citibank,3608-1192-5750-1009,5488,59,2000,Apr/2018
Citibank,3608-2751-4458-1838,2509,34,1600,Nov/2020
Citibank,3608-2800-4160-1140,4495,958,1400,Jun/2019
Citibank,3608-1721-5691-1134,7217,210,1200,Mar/2023
Citibank,3608-1721-5407-1181,5059,615,1400,Dec/2020
Citibank,3608-1333-4329-1344,6050,878,1800,Oct/2024
Citibank,3608-2800-5038-1596,2544,860,1200,Nov/2020
Citibank,3608-2588-5634-1718,4022,191,1900,Aug/2022
Citibank,3608-2507-5750-1129,3914,148,1300,Aug/2022
Citibank,3608-2588-4158-1140,4567,271,1400,Aug/2025
Citibank,3608-1721-4523-1572,5156,865,1700,Apr/2024
Citibank,3608-1721-4445-1255,5862,252,1600,Feb/2025
Citibank,3608-1782-4445-1744,4275,449,1900,Aug/2022
Citibank,3608-1192-4344-1589,4669,981,1000,Jan/2019
Citibank,3608-1395-4038-1355,7993,765,1200,Jan/2024
Citibank,3608-1782-5333-1344,3402,843,1000,Sep/2025
Citibank,3608-1721-5634-1064,7991,467,1000,Jan/2024
Citibank,3608-2800-5458-1157,7431,66,1400,Oct/2025
Citibank,3608-2968-4318-1603,4481,71,1300,Jul/2021
Citibank,3608-2588-4458-1054,6021,819,1200,Jun/2019
Citibank,3608-1782-4158-1038,7964,196,2000,Jul/2020
Citibank,3608-1782-5756-1660,4204,144,2000,Jul/2024
Citibank,3608-1395-5756-1322,5697,316,1600,Mar/2024
Citibank,3608-1721-5691-1900,6441,165,1200,Aug/2021
Citibank,3608-1395-5756-1597,4665,787,1900,Apr/2021
Citibank,3608-2067-5152-1214,7010,325,1300,Feb/2022
Citibank,3608-2800-4264-1476,4752,575,1600,Jul/2023
Citibank,3608-1192-5750-1572,6727,105,1500,Aug/2021
Citibank,3608-2751-5791-1009,2401,966,1700,Nov/2025
Citibank,3608-2968-5750-1435,6322,160,1900,Aug/2025
Citibank,3608-2181-4856-1474,4172,817,1900,Apr/2024
Citibank,3608-1192-4329-1181,6858,241,1000,Jan/2022
Citibank,3608-1782-5470-1693,6083,743,1500,Mar/2022
Citibank,3608-1682-5152-1377,5229,7,1700,Oct/2024
Citibank,3608-1333-5884-1344,2269,39,1400,Apr/2025
Citibank,3608-2507-5333-1265,6795,973,1700,Jun/2020
Citibank,3608-2968-5132-1474,3158,927,2000,Jan/2024
Citibank,3608-1682-4668-1377,2727,603,2000,Aug/2025
Citibank,3608-1721-5333-1301,3818,726,1600,Jun/2023
Citibank,3608-2800-4445-1306,3404,133,1200,Apr/2025
Citibank,3608-2968-4158-1637,7371,98,1500,Jan/2020
Citibank,3608-1682-5634-1182,6824,446,1300,Mar/2019
Citibank,3608-1682-5551-1190,6886,342,1700,Apr/2024
Citibank,3608-1333-5551-1637,2104,124,1300,Feb/2019
Citibank,3608-2067-5696-1596,5587,701,1600,Dec/2021
Citibank,3608-1192-5196-1217,4055,930,1400,May/2021
Citibank,3608-2800-5745-1198,3998,637,1300,Aug/2025
Citibank,3608-2067-4383-1668,3520,249,1800,Nov/2019
Citibank,3608-2588-4318-1182,7737,359,1900,Jun/2024
Citibank,3608-2751-4344-1916,3778,632,1600,Jan/2025
Citibank,3608-2507-5132-1931,5526,363,1000,Aug/2018
Citibank,3608-1782-4394-1129,2893,751,1900,Dec/2023
Citibank,3608-1395-4394-1440,7880,331,1300,May/2020
Citibank,3608-1721-5132-1646,8005,162,1000,Jan/2020
Citibank,3608-1395-5015-1474,2755,537,1100,Sep/2022
Citibank,3608-1721-5132-1838,6921,517,1900,Apr/2020
Citibank,3608-2067-5988-1053,2033,759,1000,May/2018
Citibank,3608-2751-5470-1068,2833,154,1600,Sep/2023
Citibank,3608-2181-5750-1936,2665,603,1200,Jun/2025
Citibank,3608-2800-4580-1300,6067,588,1000,Nov/2019
Citibank,3608-2507-4657-1198,2860,267,1800,Jul/2022
Citibank,3608-2751-5890-1718,4804,530,1700,Jun/2018
Citibank,3608-2800-5634-1407,5034,852,1100,Feb/2025
Citibank,3608-1721-5152-1983,6910,550,1200,Apr/2020
Citibank,3608-2507-4383-1980,5804,534,2000,Apr/2021
Citibank,3608-1682-4394-1056,3896,153,1200,May/2019
Citibank,3608-2181-4458-1614,7396,419,1000,May/2020
Citibank,3608-1395-5691-1024,2781,404,2000,Feb/2025
Citibank,3608-2751-4668-1474,4960,461,1400,Sep/2020
Citibank,3608-2596-5196-1394,6847,725,1300,Oct/2024
Citibank,3608-2507-5333-1220,6519,194,2000,May/2021
Citibank,3608-2968-4342-1032,4797,347,1500,Jun/2020
Citibank,3608-1782-4318-1844,2301,75,1400,Apr/2018
Citibank,3608-2751-4458-1053,5967,432,1000,Sep/2019
Citibank,3608-2800-5459-1190,5317,483,1300,May/2019
Citibank,3608-2507-4288-1407,6419,761,1400,Feb/2018
Citibank,3608-1192-4005-1037,3189,351,1300,Aug/2021
Citibank,3608-2588-4344-1745,2303,885,1500,Aug/2025
Citibank,3608-1192-5691-1821,5201,853,1900,Mar/2024
Citibank,3608-1782-5015-1128,3084,237,1600,May/2020
Citibank,3608-1333-4657-1794,6888,639,1100,Dec/2021
Citibank,3608-1192-4342-1892,4696,404,1700,Oct/2024
Citibank,3608-2067-4264-1465,6842,433,2000,Dec/2021
Citibank,3608-2588-4523-1038,3849,444,1500,Sep/2025
Citibank,3608-1782-4711-1244,4836,159,1100,Jun/2023
Citibank,3608-1682-4005-1014,3533,8,1700,Aug/2021
Citibank,3608-2968-5632-1128,7920,978,1100,Jul/2023
Citibank,3608-1333-5745-1278,4768,630,1100,Aug/2023
Citibank,3608-1192-5152-1278,7749,210,1800,May/2021
Citibank,3608-2588-4458-1593,2827,77,1800,Oct/2021
Citibank,3608-2968-4856-1474,3045,586,1400,Jan/2021
Citibank,3608-1721-5407-1301,5423,552,1500,Nov/2022
Citibank,3608-2181-5489-1216,2057,54,1200,May/2023
Citibank,3608-1721-4394-1435,4007,102,1200,Jul/2025
Citibank,3608-1721-4383-1794,2794,388,2000,Oct/2019
Citibank,3608-1782-4994-1322,7093,595,1800,Feb/2020
Citibank,3608-2181-5756-1185,4682,590,1900,Sep/2023
Citibank,3608-1682-4005-1182,5217,559,1300,Oct/2019
Citibank,3608-2751-4668-1301,6556,911,1300,Aug/2023
Citibank,3608-2181-4160-1660,2458,190,1500,Feb/2020
Citibank,3608-2800-4236-1804,3330,178,1000,Apr/2021
Citibank,3608-2751-4657-1980,7548,758,1300,Nov/2024
Citibank,3608-2588-4711-1014,7285,715,1400,Jan/2022
Citibank,3608-2751-4329-1198,2352,678,2000,Feb/2018
Citibank,3608-1395-5458-1475,3135,875,1100,Jul/2022
Citibank,3608-1395-5756-1915,7733,331,1700,Apr/2021
Citibank,3608-2800-5745-1274,3877,951,1300,Aug/2024
Citibank,3608-1192-5015-1795,6852,788,1600,Jun/2022
Citibank,3608-2181-5132-1344,6055,226,1100,May/2021
Citibank,3608-1721-5724-1377,3987,347,2000,Dec/2022
Citibank,3608-2968-4383-1844,5920,325,1800,Dec/2020
Citibank,3608-2588-5489-1265,5978,982,1800,Oct/2022
Citibank,3608-2596-4342-1497,6221,466,1900,Aug/2020
Citibank,3608-2588-5152-1837,2910,254,1200,Feb/2023
Citibank,3608-2800-4344-1038,7298,478,1700,Jul/2020
Citibank,3608-1782-4288-1745,4834,45,1800,Aug/2024
Citibank,3608-2800-5632-1181,7970,142,1500,May/2022
Citibank,3608-2181-5394-1140,3738,458,1700,Apr/2024
Citibank,3608-2968-4994-1245,7450,370,1900,May/2019
Citibank,3608-2968-5890-1474,5395,193,1300,Sep/2025
Citibank,3608-2181-4329-1603,5692,577,2000,Nov/2021
Citibank,3608-2181-5038-1839,6273,769,1000,Nov/2025
Citibank,3608-2181-4657-1497,6208,391,2000,Nov/2021
Citibank,3608-2067-4038-1856,3131,580,1700,Feb/2022
Citibank,3608-2596-5407-1980,6174,397,1000,Jan/2018
Citibank,3608-2588-4288-1551,3621,485,1100,Mar/2022
Citibank,3608-1333-4383-1194,2725,994,1200,Aug/2025
Citibank,3608-2067-4856-1844,6657,130,1400,Apr/2019
Citibank,3608-1782-5745-1274,3029,964,1500,Oct/2018
Citibank,3608-2067-5756-1055,6423,440,1600,Feb/2018
Citibank,3608-2067-4668-1377,5311,596,1600,Nov/2018
Citibank,3608-2588-4342-1717,5423,579,1700,Nov/2019
Citibank,3608-2181-4711-1128,5912,624,1400,Nov/2021
Citibank,3608-2181-5470-1916,4101,179,1800,May/2022
Citibank,3608-1395-4318-1629,6443,310,2000,Sep/2019
Citibank,3608-2507-4329-1038,3715,425,1100,May/2020
Citibank,3608-1333-4342-1188,6311,892,1500,Feb/2020
Citibank,3608-2181-4523-1129,4036,497,1100,May/2018
Citibank,3608-1721-5407-1024,5311,943,1200,Jun/2021
Citibank,3608-2067-5791-1794,3082,792,2000,Jan/2024
Citibank,3608-1395-4668-1718,5769,156,1400,Jun/2022
Citibank,3608-2067-4329-1442,2618,528,1800,Jun/2020
Citibank,3608-1395-5691-1054,4666,195,1800,Apr/2022
Citibank,3608-2800-4523-1442,5501,964,1500,May/2021
Citibank,3608-2588-5394-1646,4586,579,1900,Feb/2024
Citibank,3608-2596-5756-1255,4905,583,1200,Oct/2019
Citibank,3608-2968-5756-1686,3992,245,1100,Mar/2023
Citibank,3608-2968-5394-1931,4928,240,1100,Jan/2023
Citibank,3608-1395-4711-1717,7613,55,1000,May/2025
Citibank,3608-1192-5333-1053,3552,971,1500,Oct/2025
Citibank,3608-2596-4236-1094,2386,157,1200,Aug/2021
Citibank,3608-2181-5470-1631,7929,326,1600,Jun/2018
Citibank,3608-1192-4856-1255,4909,141,1900,Feb/2020
Citibank,3608-1395-4394-1916,4726,973,1300,Mar/2025
Citibank,3608-1395-5988-1134,5192,983,1100,Aug/2021
Citibank,3608-2588-5766-1440,6739,462,1500,Jul/2022
Citibank,3608-1782-5458-1215,6456,816,1500,Apr/2024
Citibank,3608-2751-5724-1596,2381,424,1400,Nov/2022
Citibank,3608-2181-4354-1593,7223,958,1300,Dec/2024
Citibank,3608-1782-4329-1055,2800,657,1500,Jun/2019
Citibank,3608-1192-4264-1024,7244,820,1400,Apr/2024
Citibank,3608-1682-5696-1804,5965,484,1100,Sep/2025
Citibank,3608-2751-5766-1795,6122,600,1800,Oct/2021
Citibank,3608-2067-5407-1589,6840,538,1400,Aug/2020
Citibank,3608-2800-4354-1407,3811,450,1300,Jun/2022
Citibank,3608-2588-5756-1245,3122,504,1800,Sep/2024
Citibank,3608-2507-4236-1306,2491,930,1500,Oct/2022
Citibank,3608-1192-5691-1245,6797,548,1900,Sep/2021
Citibank,3608-1192-4158-1629,4729,21,1200,Mar/2021
Citibank,3608-2800-5756-1614,2313,585,1700,Dec/2022
Citibank,3608-2181-4383-1407,6295,17,2000,Sep/2022
Citibank,3608-1192-4318-1613,5106,229,1100,Apr/2019
Citibank,3608-2067-4523-1344,4630,774,1100,Jul/2023
Citibank,3608-1721-4344-1589,5936,228,1100,May/2022
Citibank,3608-2507-5470-1037,3946,141,2000,Sep/2019
Citibank,3608-2181-4354-1603,4744,406,1500,Jun/2022
Citibank,3608-1782-5890-1839,7885,151,2000,May/2021
Citibank,3608-1333-4394-1915,5661,531,2000,Apr/2021
Citibank,3608-1682-4580-1038,3922,949,1300,May/2023
Citibank,3608-2596-4668-1244,8035,962,1000,Sep/2022
Citibank,3608-2067-5470-1744,1971,918,2000,Mar/2019
Citibank,3608-1782-4329-1361,2971,441,1900,May/2019
Citibank,3608-2588-4288-1474,7056,658,2000,Jul/2021
Citibank,3608-1782-5152-1718,6687,417,1700,Jan/2019
Citibank,3608-2800-4038-1244,6220,88,1700,May/2021
Citibank,3608-1782-5766-1428,3603,733,1500,Sep/2023
Citibank,3608-1682-4994-1603,6885,139,2000,Jun/2023
Citibank,3608-1682-4342-1980,5043,436,1700,Sep/2020
Citibank,3608-1721-4264-1052,4770,40,1600,Jan/2025
Citibank,3608-2751-4394-1351,3398,335,1400,Nov/2021
Citibank,3608-2596-5890-1300,7411,492,1100,Aug/2019
Citibank,3608-2507-4657-1839,5323,318,1400,Feb/2025
Citibank,3608-2968-5196-1613,8019,879,1900,Nov/2018
Citibank,3608-2507-5724-1128,7457,107,1000,Sep/2024
Citibank,3608-1395-4236-1394,4165,852,1400,Apr/2020
Citibank,3608-2588-4580-1589,2996,795,1600,Nov/2025
Citibank,3608-2968-5489-1761,3429,522,1300,May/2019
Citibank,3608-2588-4264-1351,2431,738,2000,Dec/2025
Citibank,3608-1395-4264-1614,5153,901,1500,Dec/2024
Citibank,3608-2751-5988-1265,4869,715,1600,Mar/2018
Citibank,3608-2588-4383-1558,3144,578,1500,Apr/2021
Citibank,3608-2067-5791-1629,6327,299,1000,Sep/2024
Citibank,3608-2588-5470-1597,5752,454,1400,May/2022
Citibank,3608-2507-4344-1198,7276,388,1000,Jan/2023
Citibank,3608-2067-5551-1140,7251,525,1600,Aug/2018
Citibank,3608-2800-4445-1052,4638,322,1600,Feb/2018
Citibank,3608-2800-4383-1407,6497,538,1400,Jan/2024
Citibank,3608-2507-4236-1140,5888,327,1900,Apr/2019
Citibank,3608-1682-4458-1009,3458,71,1200,Oct/2023
Citibank,3608-2181-5884-1383,5012,187,1200,Dec/2024
Citibank,3608-1782-4951-1646,7760,67,1400,May/2020
Citibank,3608-1721-5470-1596,5599,315,1000,Sep/2023
Citibank,3608-1395-4951-1593,7787,294,1600,Feb/2022
Citibank,3608-1192-5333-1157,4503,97,1100,Feb/2018
Citibank,3608-2067-4264-1383,3625,555,1400,Feb/2018
Citibank,3608-2181-5696-1795,5163,579,2000,Oct/2018
Citibank,3608-1782-4329-1999,8037,167,1100,Apr/2019
Citibank,3608-2067-4005-1128,6167,915,1200,Jan/2020
Citibank,3608-1682-5030-1660,8048,131,1900,Sep/2025
Citibank,3608-2968-4344-1032,4277,838,1900,May/2023
Citibank,3608-2067-4288-1428,3355,654,1300,Jul/2024
Citibank,3608-2751-5691-1614,5380,710,1400,Jul/2022
Citibank,3608-2507-5983-1589,4614,40,1800,Sep/2018
Citibank,3608-1682-5634-1668,3932,8,1300,Feb/2022
Citibank,3608-2507-5638-1440,2048,209,1800,Aug/2023
Citibank,3608-1782-5152-1838,5440,958,2000,Jun/2019
Citibank,3608-2968-5983-1190,6052,841,1700,Sep/2019
Citibank,3608-2968-5632-1094,4280,394,1400,Jun/2025
Citibank,3608-2181-5791-1265,7791,247,1700,May/2018
Citibank,3608-1721-5988-1686,5492,866,1900,Nov/2024
Citibank,3608-2588-5030-1673,6983,193,1000,Jan/2022
Citibank,3608-1682-4994-1216,7978,331,1000,Feb/2019
Citibank,3608-1682-5890-1804,7810,242,1600,Oct/2021
Citibank,3608-2800-5890-1407,5725,803,1200,Nov/2023
Citibank,3608-2800-4005-1377,2250,219,1800,Aug/2021
Citibank,3608-1333-5458-1134,6454,120,2000,Jan/2020
Citibank,3608-2181-4342-1383,5206,599,1200,Jul/2025
Citibank,3608-2181-5724-1572,7673,178,1800,Oct/2020
Citibank,3608-2751-5988-1109,4657,506,1700,Jan/2025
Citibank,3608-1192-5458-1292,2978,690,1600,Jan/2018
Citibank,3608-2181-5766-1009,6188,668,1400,Apr/2025
Citibank,3608-2181-4711-1064,5968,188,1600,Nov/2025
Citibank,3608-2181-4342-1828,4606,743,1700,Nov/2019
Citibank,3608-1782-4038-1244,3830,548,1700,Nov/2019
Citibank,3608-1721-4158-1745,2403,891,2000,Dec/2021
Citibank,3608-2968-5489-1583,4796,714,2000,Jan/2021
Citibank,3608-1192-5333-1163,6715,245,1800,May/2020
Citibank,3608-2596-5756-1916,4420,997,1200,Mar/2021
Citibank,3608-2181-4523-1301,4527,89,2000,Jan/2025
Citibank,3608-2588-5394-1121,7475,46,1100,Apr/2024
Citibank,3608-2800-4951-1828,2371,713,1800,Oct/2022
Citibank,3608-2968-5459-1804,2023,308,1800,Jul/2024
Citibank,3608-1333-5030-1717,6561,88,2000,Oct/2020
Citibank,3608-2181-4038-1053,2259,178,1700,Apr/2019
Citibank,3608-2067-5691-1497,4030,187,1700,Jan/2023
Citibank,3608-1721-5459-1614,3551,401,1500,Apr/2024
Citibank,3608-2596-4383-1637,2458,200,1000,Jul/2018
Citibank,3608-1782-5745-1856,2594,527,1400,Apr/2022
Citibank,3608-1721-4458-1129,5003,618,1800,Dec/2021
Citibank,3608-1682-4668-1355,7684,439,1400,Sep/2022
Citibank,3608-2800-5407-1623,4794,416,1600,Jul/2024
Citibank,3608-1192-5766-1355,3661,966,1600,Nov/2025
Citibank,3608-2800-5724-1255,4312,465,1700,Jul/2024
Citibank,3608-1782-4329-1300,2187,350,1100,Jun/2023
Citibank,3608-2507-5030-1265,6456,78,1400,Jan/2019
Citibank,3608-2588-4264-1009,4497,659,1800,Aug/2025
Citibank,3608-1395-5470-1693,2614,706,2000,Jul/2021
Citibank,3608-1192-4445-1163,3139,326,2000,Sep/2024
Citibank,3608-2588-4951-1055,7524,574,1600,Jan/2018
Citibank,3608-2800-5750-1130,2065,620,1600,Apr/2019
Citibank,3608-2751-5890-1163,5720,279,1400,Feb/2019
Citibank,3608-2596-4951-1300,8040,17,1900,Aug/2025
Citibank,3608-1395-5696-1054,5053,20,1700,Jun/2025
Citibank,3608-1782-4288-1134,2408,662,1800,Nov/2022
Citibank,3608-1395-4329-1245,4485,608,1700,Oct/2021
Citibank,3608-1782-5750-1064,4141,345,1700,Oct/2025
Citibank,3608-2067-5015-1024,2343,868,1400,Nov/2021
Citibank,3608-2968-5489-1518,2496,373,1500,Nov/2022
Citibank,3608-2751-5724-1828,8020,621,1900,Jun/2024
Citibank,3608-1192-5407-1245,5041,793,1600,Apr/2022
Citibank,3608-2800-5407-1128,6130,397,1200,Dec/2023
Citibank,3608-2968-4580-1220,4411,243,1400,Apr/2024
Citibank,3608-2968-4994-1189,2009,93,1200,Dec/2024
Citibank,3608-1192-5407-1623,1994,284,1100,Dec/2020
Citibank,3608-1721-5458-1844,6699,542,1900,Oct/2019
Citibank,3608-2751-5459-1442,3451,665,1000,Jul/2024
Citibank,3608-1192-4580-1054,3639,509,1700,Oct/2021
Citibank,3608-1395-4288-1623,2022,378,1100,May/2021
Citibank,3608-2751-5394-1631,6509,261,1300,Mar/2023
Citibank,3608-2596-5745-1129,5757,555,1600,Dec/2022
Citibank,3608-1721-4236-1292,2289,298,1000,May/2021
Citibank,3608-2588-4264-1646,5641,848,1700,Feb/2025
Citibank,3608-1782-5407-1216,5400,458,1200,Aug/2020
Citibank,3608-1782-5756-1001,7315,5,1700,Nov/2023
Citibank,3608-1333-4158-1465,3007,366,2000,Mar/2024
Citibank,3608-2596-5983-1718,3076,319,1400,Mar/2018
Citibank,3608-2596-4657-1613,3487,957,1300,Oct/2023
Citibank,3608-2181-4288-1244,3463,486,1300,Sep/2023
Citibank,3608-1721-5015-1194,3439,682,1000,Oct/2022
Citibank,3608-2507-5791-1558,5176,356,1800,Sep/2023
Citibank,3608-2800-5333-1322,5027,161,1400,Jun/2023
